WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,TimeStamp
NE,S,1.11,1.11,Calm,False,True,2023-11-01:12:40:42
NE,S,1.11,1.11,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,False,2023-11-01:12:40:43
NE,S,1.34,1.34,Calm,False,True,2023-11-01:12:40:43
NE,S,1.56,1.56,Calm,False,False,2023-11-01:12:40:43
NE,S,1.56,1.56,Calm,False,True,2023-11-01:12:40:43
NE,S,1.56,1.56,Calm,False,True,2023-11-01:12:40:44
NE,S,1.56,1.56,Calm,False,True,2023-11-01:12:40:44
NE,S,1.56,1.56,Calm,False,True,2023-11-01:12:40:44
NE,S,1.56,1.56,Calm,False,True,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,False,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,True,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,True,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,True,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,False,2023-11-01:12:40:44
NE,S,1.78,1.78,Calm,False,True,2023-11-01:12:40:44
NE,S,2.01,2.01,Calm,False,False,2023-11-01:12:40:45
NE,S,2.01,2.01,Calm,False,True,2023-11-01:12:40:45
NE,S,2.01,2.01,Calm,False,True,2023-11-01:12:40:45
NE,S,2.01,2.01,Calm,False,True,2023-11-01:12:40:45
NE,S,2.01,2.01,Calm,False,True,2023-11-01:12:40:45
NE,S,2.01,2.01,Calm,False,True,2023-11-01:12:40:45
NE,S,2.23,2.23,Calm,False,False,2023-11-01:12:40:45
NE,S,2.23,2.23,Calm,False,True,2023-11-01:12:40:45
NE,S,2.23,2.23,Calm,False,False,2023-11-01:12:40:45
NE,S,2.23,2.23,Calm,False,True,2023-11-01:12:40:45
NE,S,2.23,2.23,Calm,False,False,2023-11-01:12:40:46
NE,S,2.23,2.23,Calm,False,True,2023-11-01:12:40:46
NE,S,2.23,2.23,Calm,False,True,2023-11-01:12:40:46
NE,S,2.23,2.23,Calm,False,True,2023-11-01:12:40:46
NE,S,2.23,2.23,Calm,False,False,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,False,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:46
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,False,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,True,2023-11-01:12:40:47
NE,S,2.46,2.46,Calm,False,False,2023-11-01:12:40:47
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:47
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:47
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:47
NE,S,2.68,2.68,Calm,False,True,2023-11-01:12:40:48
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:48
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:48
NE,S,2.68,2.68,Calm,False,False,2023-11-01:12:40:48
NE,S,2.68,2.68,Calm,False,True,2023-11-01:12:40:48
NE,S,2.68,2.68,Calm,False,True,2023-11-01:12:40:48
NE,S,2.9,2.9,Calm,False,True,2023-11-01:12:40:48
NE,S,2.9,2.9,Calm,False,True,2023-11-01:12:40:48
NE,S,2.9,2.9,Calm,False,False,2023-11-01:12:40:48
NE,S,2.9,2.9,Calm,False,False,2023-11-01:12:40:48
NE,S,2.9,2.9,Calm,False,False,2023-11-01:12:40:49
NE,S,2.9,2.9,Calm,False,True,2023-11-01:12:40:49
NE,S,2.9,2.9,Calm,False,False,2023-11-01:12:40:49
NE,S,2.9,2.9,Calm,False,False,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,False,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:49
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:50
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:50
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:50
NE,S,3.13,3.13,Calm,False,True,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,False,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,False,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,False,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:50
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:51
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:51
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:51
NE,S,3.35,3.35,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,False,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:51
NE,S,3.57,3.57,Calm,False,False,2023-11-01:12:40:52
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:52
NE,S,3.57,3.57,Calm,False,False,2023-11-01:12:40:52
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:52
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:52
NE,S,3.57,3.57,Calm,False,True,2023-11-01:12:40:52
NE,S,3.8,3.8,Calm,False,False,2023-11-01:12:40:52
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:52
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:52
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:52
NE,S,3.8,3.8,Calm,False,False,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,False,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,False,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:53
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:54
NE,S,3.8,3.8,Calm,False,True,2023-11-01:12:40:54
NE,S,3.8,3.8,Calm,False,False,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:54
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:55
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:56
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:57
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:58
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,True,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.02,4.02,Calm,False,False,2023-11-01:12:40:59
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:40:59
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:40:59
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:40:59
NE,S,4.25,4.25,Calm,False,True,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,True,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:00
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.25,4.25,Calm,False,False,2023-11-01:12:41:01
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:01
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:01
NE,S,4.47,4.47,Calm,False,True,2023-11-01:12:41:01
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:01
NE,S,4.47,4.47,Calm,False,True,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,True,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,True,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,True,2023-11-01:12:41:02
NE,S,4.47,4.47,Calm,False,False,2023-11-01:12:41:02
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,True,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:03
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:04
NE,S,4.69,4.69,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,True,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,True,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,False,2023-11-01:12:41:04
NE,S,4.92,4.92,Calm,False,True,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,True,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,True,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,True,2023-11-01:12:41:05
NE,S,5.14,5.14,Calm,False,False,2023-11-01:12:41:06
NE,S,5.14,5.14,Calm,False,True,2023-11-01:12:41:06
NE,S,5.14,5.14,Calm,False,True,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,False,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,False,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,False,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:06
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:07
NE,S,5.36,5.36,Calm,False,True,2023-11-01:12:41:07
NE,S,5.36,5.36,Calm,False,False,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:07
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:08
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:09
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:10
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:11
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:12
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,False,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:13
NE,S,5.59,5.59,Calm,False,True,2023-11-01:12:41:13
