WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,TimeStamp
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:15
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:16
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:17
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:18
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:19
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:20
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:21
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:22
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:23
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.46,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:24
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:25
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:26
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:27
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:28
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:29
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:30
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.68,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:31
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:32
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:33
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,2.9,3.35,Calm,False,False,2023-11-01:11:02:34
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:35
W,S,3.13,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:36
W,S,3.35,3.35,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:37
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:38
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:38
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:38
W,S,3.57,3.57,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:38
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:39
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:40
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:41
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:42
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:43
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.8,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:44
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:45
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:46
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:47
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:48
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:49
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:50
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:51
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.57,3.8,Calm,False,False,2023-11-01:11:02:52
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:53
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:54
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.35,3.8,Calm,False,False,2023-11-01:11:02:55
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:56
W,S,3.13,3.8,Calm,False,False,2023-11-01:11:02:57
