CUSTOM.updateTime [local],WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,Drone_Time(UTC+RFC3339),Drone_Time(PST)_Clean,Drone_Direction,WindSpeed(m/s)
2:37:31.56 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:31.560Z,2023-11-01T14:37:31.560000-07:00,,
2:37:31.65 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:31.650Z,2023-11-01T14:37:31.650000-07:00,,
2:37:31.75 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:31.750Z,2023-11-01T14:37:31.750000-07:00,,
2:37:31.85 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:31.850Z,2023-11-01T14:37:31.850000-07:00,,
2:37:31.96 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:31.960Z,2023-11-01T14:37:31.960000-07:00,,
2:37:32.06 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.060Z,2023-11-01T14:37:32.060000-07:00,,
2:37:32.16 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.160Z,2023-11-01T14:37:32.160000-07:00,,
2:37:32.26 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.260Z,2023-11-01T14:37:32.260000-07:00,,
2:37:32.37 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.370Z,2023-11-01T14:37:32.370000-07:00,,
2:37:32.47 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.470Z,2023-11-01T14:37:32.470000-07:00,,
2:37:32.57 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.570Z,2023-11-01T14:37:32.570000-07:00,,
2:37:32.67 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.670Z,2023-11-01T14:37:32.670000-07:00,,
2:37:32.77 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.770Z,2023-11-01T14:37:32.770000-07:00,,
2:37:32.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.840Z,2023-11-01T14:37:32.840000-07:00,,
2:37:32.98 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:32.980Z,2023-11-01T14:37:32.980000-07:00,,
2:37:33.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.040Z,2023-11-01T14:37:33.040000-07:00,,
2:37:33.14 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.140Z,2023-11-01T14:37:33.140000-07:00,,
2:37:33.24 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.240Z,2023-11-01T14:37:33.240000-07:00,,
2:37:33.34 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.340Z,2023-11-01T14:37:33.340000-07:00,,
2:37:33.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.440Z,2023-11-01T14:37:33.440000-07:00,,
2:37:33.54 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.540Z,2023-11-01T14:37:33.540000-07:00,,
2:37:33.64 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.640Z,2023-11-01T14:37:33.640000-07:00,,
2:37:33.74 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.740Z,2023-11-01T14:37:33.740000-07:00,,
2:37:33.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.840Z,2023-11-01T14:37:33.840000-07:00,,
2:37:33.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:33.940Z,2023-11-01T14:37:33.940000-07:00,,
2:37:34.00 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.000Z,2023-11-01T14:37:34-07:00,,
2:37:34.10 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.100Z,2023-11-01T14:37:34.100000-07:00,,
2:37:34.21 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.210Z,2023-11-01T14:37:34.210000-07:00,,
2:37:34.31 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.310Z,2023-11-01T14:37:34.310000-07:00,,
2:37:34.41 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.410Z,2023-11-01T14:37:34.410000-07:00,,
2:37:34.51 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.510Z,2023-11-01T14:37:34.510000-07:00,,
2:37:34.61 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.610Z,2023-11-01T14:37:34.610000-07:00,,
2:37:34.72 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.720Z,2023-11-01T14:37:34.720000-07:00,,
2:37:34.82 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.820Z,2023-11-01T14:37:34.820000-07:00,,
2:37:34.92 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:34.920Z,2023-11-01T14:37:34.920000-07:00,,
2:37:35.02 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.020Z,2023-11-01T14:37:35.020000-07:00,,
2:37:35.13 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.130Z,2023-11-01T14:37:35.130000-07:00,,
2:37:35.23 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.230Z,2023-11-01T14:37:35.230000-07:00,,
2:37:35.34 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.340Z,2023-11-01T14:37:35.340000-07:00,,
2:37:35.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.440Z,2023-11-01T14:37:35.440000-07:00,,
2:37:35.54 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.540Z,2023-11-01T14:37:35.540000-07:00,,
2:37:35.64 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.640Z,2023-11-01T14:37:35.640000-07:00,,
2:37:35.74 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.740Z,2023-11-01T14:37:35.740000-07:00,,
2:37:35.85 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.850Z,2023-11-01T14:37:35.850000-07:00,,
2:37:35.95 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:35.950Z,2023-11-01T14:37:35.950000-07:00,,
2:37:36.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.040Z,2023-11-01T14:37:36.040000-07:00,,
2:37:36.15 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.150Z,2023-11-01T14:37:36.150000-07:00,,
2:37:36.25 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.250Z,2023-11-01T14:37:36.250000-07:00,,
2:37:36.35 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.350Z,2023-11-01T14:37:36.350000-07:00,,
2:37:36.46 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.460Z,2023-11-01T14:37:36.460000-07:00,,
2:37:36.56 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.560Z,2023-11-01T14:37:36.560000-07:00,,
2:37:36.66 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.660Z,2023-11-01T14:37:36.660000-07:00,,
2:37:36.76 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.760Z,2023-11-01T14:37:36.760000-07:00,,
2:37:36.87 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.870Z,2023-11-01T14:37:36.870000-07:00,,
2:37:36.97 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:36.970Z,2023-11-01T14:37:36.970000-07:00,,
2:37:37.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.040Z,2023-11-01T14:37:37.040000-07:00,,
2:37:37.14 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.140Z,2023-11-01T14:37:37.140000-07:00,,
2:37:37.24 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.240Z,2023-11-01T14:37:37.240000-07:00,,
2:37:37.34 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.340Z,2023-11-01T14:37:37.340000-07:00,,
2:37:37.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.440Z,2023-11-01T14:37:37.440000-07:00,,
2:37:37.54 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.540Z,2023-11-01T14:37:37.540000-07:00,,
2:37:37.64 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.640Z,2023-11-01T14:37:37.640000-07:00,,
2:37:37.74 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.740Z,2023-11-01T14:37:37.740000-07:00,,
2:37:37.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.840Z,2023-11-01T14:37:37.840000-07:00,,
2:37:37.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:37.940Z,2023-11-01T14:37:37.940000-07:00,,
2:37:38.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.040Z,2023-11-01T14:37:38.040000-07:00,,
2:37:38.10 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.100Z,2023-11-01T14:37:38.100000-07:00,,
2:37:38.20 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.200Z,2023-11-01T14:37:38.200000-07:00,,
2:37:38.31 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.310Z,2023-11-01T14:37:38.310000-07:00,,
2:37:38.42 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.420Z,2023-11-01T14:37:38.420000-07:00,,
2:37:38.53 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.530Z,2023-11-01T14:37:38.530000-07:00,,
2:37:38.63 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.630Z,2023-11-01T14:37:38.630000-07:00,,
2:37:38.73 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.730Z,2023-11-01T14:37:38.730000-07:00,,
2:37:38.83 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.830Z,2023-11-01T14:37:38.830000-07:00,,
2:37:38.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:38.940Z,2023-11-01T14:37:38.940000-07:00,,
2:37:39.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.040Z,2023-11-01T14:37:39.040000-07:00,,
2:37:39.15 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.150Z,2023-11-01T14:37:39.150000-07:00,,
2:37:39.25 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.250Z,2023-11-01T14:37:39.250000-07:00,,
2:37:39.35 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.350Z,2023-11-01T14:37:39.350000-07:00,,
2:37:39.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.440Z,2023-11-01T14:37:39.440000-07:00,,
2:37:39.55 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.550Z,2023-11-01T14:37:39.550000-07:00,,
2:37:39.66 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.660Z,2023-11-01T14:37:39.660000-07:00,,
2:37:39.76 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.760Z,2023-11-01T14:37:39.760000-07:00,,
2:37:39.86 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.860Z,2023-11-01T14:37:39.860000-07:00,,
2:37:39.96 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:39.960Z,2023-11-01T14:37:39.960000-07:00,,
2:37:40.07 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.070Z,2023-11-01T14:37:40.070000-07:00,,
2:37:40.18 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.180Z,2023-11-01T14:37:40.180000-07:00,,
2:37:40.24 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.240Z,2023-11-01T14:37:40.240000-07:00,,
2:37:40.34 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.340Z,2023-11-01T14:37:40.340000-07:00,,
2:37:40.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.440Z,2023-11-01T14:37:40.440000-07:00,,
2:37:40.54 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.540Z,2023-11-01T14:37:40.540000-07:00,,
2:37:40.64 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.640Z,2023-11-01T14:37:40.640000-07:00,,
2:37:40.74 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.740Z,2023-11-01T14:37:40.740000-07:00,,
2:37:40.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.840Z,2023-11-01T14:37:40.840000-07:00,,
2:37:40.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:40.940Z,2023-11-01T14:37:40.940000-07:00,,
2:37:41.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.040Z,2023-11-01T14:37:41.040000-07:00,,
2:37:41.10 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.100Z,2023-11-01T14:37:41.100000-07:00,,
2:37:41.21 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.210Z,2023-11-01T14:37:41.210000-07:00,,
2:37:41.31 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.310Z,2023-11-01T14:37:41.310000-07:00,,
2:37:41.41 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.410Z,2023-11-01T14:37:41.410000-07:00,,
2:37:41.52 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.520Z,2023-11-01T14:37:41.520000-07:00,,
2:37:41.62 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.620Z,2023-11-01T14:37:41.620000-07:00,,
2:37:41.72 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.720Z,2023-11-01T14:37:41.720000-07:00,,
2:37:41.83 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.830Z,2023-11-01T14:37:41.830000-07:00,,
2:37:41.93 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:41.930Z,2023-11-01T14:37:41.930000-07:00,,
2:37:42.03 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.030Z,2023-11-01T14:37:42.030000-07:00,,
2:37:42.14 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.140Z,2023-11-01T14:37:42.140000-07:00,,
2:37:42.25 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.250Z,2023-11-01T14:37:42.250000-07:00,,
2:37:42.35 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.350Z,2023-11-01T14:37:42.350000-07:00,,
2:37:42.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.440Z,2023-11-01T14:37:42.440000-07:00,,
2:37:42.56 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.560Z,2023-11-01T14:37:42.560000-07:00,,
2:37:42.66 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.660Z,2023-11-01T14:37:42.660000-07:00,,
2:37:42.76 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.760Z,2023-11-01T14:37:42.760000-07:00,,
2:37:42.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.840Z,2023-11-01T14:37:42.840000-07:00,,
2:37:42.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:42.940Z,2023-11-01T14:37:42.940000-07:00,,
2:37:43.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.040Z,2023-11-01T14:37:43.040000-07:00,,
2:37:43.14 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.140Z,2023-11-01T14:37:43.140000-07:00,,
2:37:43.27 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.270Z,2023-11-01T14:37:43.270000-07:00,,
2:37:43.34 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.340Z,2023-11-01T14:37:43.340000-07:00,,
2:37:43.44 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.440Z,2023-11-01T14:37:43.440000-07:00,,
2:37:43.54 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.540Z,2023-11-01T14:37:43.540000-07:00,,
2:37:43.64 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.640Z,2023-11-01T14:37:43.640000-07:00,,
2:37:43.74 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.740Z,2023-11-01T14:37:43.740000-07:00,,
2:37:43.84 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.840Z,2023-11-01T14:37:43.840000-07:00,,
2:37:43.94 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:43.940Z,2023-11-01T14:37:43.940000-07:00,,
2:37:44.04 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.040Z,2023-11-01T14:37:44.040000-07:00,,
2:37:44.14 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.140Z,2023-11-01T14:37:44.140000-07:00,,
2:37:44.24 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.240Z,2023-11-01T14:37:44.240000-07:00,,
2:37:44.30 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.300Z,2023-11-01T14:37:44.300000-07:00,,
2:37:44.41 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.410Z,2023-11-01T14:37:44.410000-07:00,,
2:37:44.52 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.520Z,2023-11-01T14:37:44.520000-07:00,,
2:37:44.62 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.620Z,2023-11-01T14:37:44.620000-07:00,,
2:37:44.73 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.730Z,2023-11-01T14:37:44.730000-07:00,,
2:37:44.83 PM,NAN,,,,Calm,False,False,2023-11-01T21:37:44.830Z,2023-11-01T14:37:44.830000-07:00,,
2:37:44.94 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:44.940Z,2023-11-01T14:37:44.940000-07:00,270.0,0.0983488
2:37:45.04 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.040Z,2023-11-01T14:37:45.040000-07:00,270.0,0.0983488
2:37:45.14 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.140Z,2023-11-01T14:37:45.140000-07:00,270.0,0.0983488
2:37:45.24 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.240Z,2023-11-01T14:37:45.240000-07:00,270.0,0.0983488
2:37:45.35 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.350Z,2023-11-01T14:37:45.350000-07:00,270.0,0.0983488
2:37:45.45 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.450Z,2023-11-01T14:37:45.450000-07:00,270.0,0.0983488
2:37:45.55 PM,W,SW,0.22,0.22,Calm,False,True,2023-11-01T21:37:45.550Z,2023-11-01T14:37:45.550000-07:00,270.0,0.0983488
2:37:45.66 PM,W,SW,0.22,0.22,Calm,False,False,2023-11-01T21:37:45.660Z,2023-11-01T14:37:45.660000-07:00,270.0,0.0983488
2:37:45.76 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:45.760Z,2023-11-01T14:37:45.760000-07:00,270.0,0.1966976
2:37:45.84 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:45.840Z,2023-11-01T14:37:45.840000-07:00,270.0,0.1966976
2:37:45.96 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:45.960Z,2023-11-01T14:37:45.960000-07:00,270.0,0.1966976
2:37:46.07 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:46.070Z,2023-11-01T14:37:46.070000-07:00,270.0,0.1966976
2:37:46.14 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:46.140Z,2023-11-01T14:37:46.140000-07:00,270.0,0.1966976
2:37:46.28 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:46.280Z,2023-11-01T14:37:46.280000-07:00,270.0,0.1966976
2:37:46.34 PM,W,SW,0.44,0.44,Calm,False,True,2023-11-01T21:37:46.340Z,2023-11-01T14:37:46.340000-07:00,270.0,0.1966976
2:37:46.44 PM,W,SW,0.44,0.44,Calm,False,False,2023-11-01T21:37:46.440Z,2023-11-01T14:37:46.440000-07:00,270.0,0.1966976
2:37:46.54 PM,W,SW,0.67,0.67,Calm,False,True,2023-11-01T21:37:46.540Z,2023-11-01T14:37:46.540000-07:00,270.0,0.2995168
2:37:46.64 PM,W,SW,0.67,0.67,Calm,False,False,2023-11-01T21:37:46.640Z,2023-11-01T14:37:46.640000-07:00,270.0,0.2995168
2:37:46.74 PM,W,SW,0.67,0.67,Calm,False,False,2023-11-01T21:37:46.740Z,2023-11-01T14:37:46.740000-07:00,270.0,0.2995168
2:37:46.84 PM,W,SW,0.67,0.67,Calm,False,False,2023-11-01T21:37:46.840Z,2023-11-01T14:37:46.840000-07:00,270.0,0.2995168
2:37:46.94 PM,W,SW,0.67,0.67,Calm,False,True,2023-11-01T21:37:46.940Z,2023-11-01T14:37:46.940000-07:00,270.0,0.2995168
2:37:47.04 PM,W,SW,0.67,0.67,Calm,False,False,2023-11-01T21:37:47.040Z,2023-11-01T14:37:47.040000-07:00,270.0,0.2995168
2:37:47.10 PM,W,SW,0.67,0.67,Calm,False,True,2023-11-01T21:37:47.100Z,2023-11-01T14:37:47.100000-07:00,270.0,0.2995168
2:37:47.20 PM,W,SW,0.67,0.67,Calm,False,True,2023-11-01T21:37:47.200Z,2023-11-01T14:37:47.200000-07:00,270.0,0.2995168
2:37:47.31 PM,W,SW,0.89,0.89,Calm,False,True,2023-11-01T21:37:47.310Z,2023-11-01T14:37:47.310000-07:00,270.0,0.3978656
2:37:47.41 PM,W,SW,0.89,0.89,Calm,False,True,2023-11-01T21:37:47.410Z,2023-11-01T14:37:47.410000-07:00,270.0,0.3978656
2:37:47.51 PM,W,SW,0.89,0.89,Calm,False,False,2023-11-01T21:37:47.510Z,2023-11-01T14:37:47.510000-07:00,270.0,0.3978656
2:37:47.61 PM,W,SW,0.89,0.89,Calm,False,True,2023-11-01T21:37:47.610Z,2023-11-01T14:37:47.610000-07:00,270.0,0.3978656
2:37:47.72 PM,W,SW,0.89,0.89,Calm,False,False,2023-11-01T21:37:47.720Z,2023-11-01T14:37:47.720000-07:00,270.0,0.3978656
2:37:47.82 PM,W,SW,0.89,0.89,Calm,False,True,2023-11-01T21:37:47.820Z,2023-11-01T14:37:47.820000-07:00,270.0,0.3978656
2:37:47.92 PM,W,SW,0.89,0.89,Calm,False,False,2023-11-01T21:37:47.920Z,2023-11-01T14:37:47.920000-07:00,270.0,0.3978656
2:37:48.02 PM,W,SW,0.89,0.89,Calm,False,True,2023-11-01T21:37:48.020Z,2023-11-01T14:37:48.020000-07:00,270.0,0.3978656
2:37:48.13 PM,W,SW,0.89,0.89,Calm,False,False,2023-11-01T21:37:48.130Z,2023-11-01T14:37:48.130000-07:00,270.0,0.3978656
2:37:48.23 PM,W,SW,1.11,1.11,Calm,False,True,2023-11-01T21:37:48.230Z,2023-11-01T14:37:48.230000-07:00,270.0,0.49621440000000006
2:37:48.33 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:48.330Z,2023-11-01T14:37:48.330000-07:00,270.0,0.49621440000000006
2:37:48.44 PM,W,SW,1.11,1.11,Calm,False,True,2023-11-01T21:37:48.440Z,2023-11-01T14:37:48.440000-07:00,270.0,0.49621440000000006
2:37:48.55 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:48.550Z,2023-11-01T14:37:48.550000-07:00,270.0,0.49621440000000006
2:37:48.64 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:48.640Z,2023-11-01T14:37:48.640000-07:00,270.0,0.49621440000000006
2:37:48.75 PM,W,SW,1.11,1.11,Calm,False,True,2023-11-01T21:37:48.750Z,2023-11-01T14:37:48.750000-07:00,270.0,0.49621440000000006
2:37:48.84 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:48.840Z,2023-11-01T14:37:48.840000-07:00,270.0,0.49621440000000006
2:37:48.97 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:48.970Z,2023-11-01T14:37:48.970000-07:00,270.0,0.49621440000000006
2:37:49.04 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:49.040Z,2023-11-01T14:37:49.040000-07:00,270.0,0.49621440000000006
2:37:49.14 PM,W,SW,1.11,1.11,Calm,False,True,2023-11-01T21:37:49.140Z,2023-11-01T14:37:49.140000-07:00,270.0,0.49621440000000006
2:37:49.27 PM,W,SW,1.11,1.11,Calm,False,False,2023-11-01T21:37:49.270Z,2023-11-01T14:37:49.270000-07:00,270.0,0.49621440000000006
2:37:49.34 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.340Z,2023-11-01T14:37:49.340000-07:00,270.0,0.5990336
2:37:49.44 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.440Z,2023-11-01T14:37:49.440000-07:00,270.0,0.5990336
2:37:49.54 PM,W,SW,1.34,1.34,Calm,False,True,2023-11-01T21:37:49.540Z,2023-11-01T14:37:49.540000-07:00,270.0,0.5990336
2:37:49.64 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.640Z,2023-11-01T14:37:49.640000-07:00,270.0,0.5990336
2:37:49.74 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.740Z,2023-11-01T14:37:49.740000-07:00,270.0,0.5990336
2:37:49.84 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.840Z,2023-11-01T14:37:49.840000-07:00,270.0,0.5990336
2:37:49.94 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:49.940Z,2023-11-01T14:37:49.940000-07:00,270.0,0.5990336
2:37:50.04 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:50.040Z,2023-11-01T14:37:50.040000-07:00,270.0,0.5990336
2:37:50.14 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:50.140Z,2023-11-01T14:37:50.140000-07:00,270.0,0.5990336
2:37:50.20 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:50.200Z,2023-11-01T14:37:50.200000-07:00,270.0,0.5990336
2:37:50.31 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:50.310Z,2023-11-01T14:37:50.310000-07:00,270.0,0.5990336
2:37:50.41 PM,W,SW,1.34,1.34,Calm,False,False,2023-11-01T21:37:50.410Z,2023-11-01T14:37:50.410000-07:00,270.0,0.5990336
2:37:50.51 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:50.510Z,2023-11-01T14:37:50.510000-07:00,270.0,0.6973824
2:37:50.62 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:50.620Z,2023-11-01T14:37:50.620000-07:00,270.0,0.6973824
2:37:50.72 PM,W,SW,1.56,1.56,Calm,False,True,2023-11-01T21:37:50.720Z,2023-11-01T14:37:50.720000-07:00,270.0,0.6973824
2:37:50.83 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:50.830Z,2023-11-01T14:37:50.830000-07:00,270.0,0.6973824
2:37:50.93 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:50.930Z,2023-11-01T14:37:50.930000-07:00,270.0,0.6973824
2:37:51.03 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:51.030Z,2023-11-01T14:37:51.030000-07:00,270.0,0.6973824
2:37:51.14 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:51.140Z,2023-11-01T14:37:51.140000-07:00,270.0,0.6973824
2:37:51.24 PM,W,SW,1.56,1.56,Calm,False,False,2023-11-01T21:37:51.240Z,2023-11-01T14:37:51.240000-07:00,270.0,0.6973824
